time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
3.1,-0.09450544146214908,-0.023411309647536127,-2.4145812144771734,0.07801565709917786,2.4110841066145103,-0.2420282884794917,0.6109627303954065,2.441072107638048,0.33464741042352375,2.109649524779053,0.9146785453510533,0.8759442069311787,0.683825210656185,-1.4476127594640442,2.3991056040731333,-1.8285753720895292,3.9575437123176083,1.3988209492746106,-2.6465692282555358,1.8145275029637584,-2.134438828993319
3.2,0.15822650327059268,-4.69702872465394e-05,-2.1839657827628622,0.1755340559910988,2.4847841699661144,-0.16545304116379617,0.45667053176444045,2.578952261894028,0.12390155835426375,2.5010754103465085,1.0258587816263327,0.5922213144864092,0.8383185716947543,-1.6265731542809314,0.324733190663256,-2.35169381965988,3.8621076072587126,0.8096342493533091,-2.996296054504656,1.2535437019128626,-1.4357460556623702
3.3000000000000003,0.4141012821343472,-1.0904706027048405e-09,-1.914784527682565,0.2810900513101301,2.52868755435885,-0.0764329461053638,0.2880461794616106,2.501846136491452,-0.12772200107249176,2.8798586370484713,1.0742585273927965,0.28332537253371504,0.9309160191019676,-1.7337493145134943,-1.8743798630516697,-2.636532895876755,3.7001615171439797,0.1502198422163513,-3.1474640206526923,0.5843599086486814,-0.706650857812054
3.4000000000000004,0.6512630408245745,-0.02608154630901216,-1.6086808683047467,0.3881264133720129,2.5412871707919424,0.01838270540769677,0.11234181739644755,2.2053076600102957,-0.39394905643811307,3.237939113144104,1.055030627307089,-0.030447644437057053,0.9532722212483038,-1.7684410866632263,-4.036537893348014,-2.6386888712618033,3.4431476538183343,-0.5352896410337427,-3.0945785252402356,-0.1421717107791859,0.0064485003577029465
3.5,0.8482258162763145,-0.07830064013737781,-1.2682491184533995,0.48982666853596457,2.5231000309391045,0.11177616166960198,-0.06334697431510919,1.7011874858669733,-0.6455043566693732,3.5643549521821134,0.967871413139346,-0.3292392859013119,0.9024633157539723,-1.7344122964342454,-5.999641688170348,-2.3432720451247357,3.0622709386340583,-1.2007206482869028,-2.8517676418657696,-0.8692083813442004,0.6612013459151687
3.6,0.9854839024426991,-0.1537176350158933,-0.8973188801428844,0.5795739865712956,2.4765273529634038,0.19652575239514727,-0.23250227434410567,1.017034921392067,-0.8532285429529083,3.8454290819015453,0.8170546636618903,-0.595523831467708,0.7813573102435826,-1.6393365740209842,-7.613887032289797,-1.7676773680648195,2.5327445461825517,-1.801263012069737,-2.451127377377247,-1.5385599616329968,1.2221880179372184
3.7,1.0470000511096966,-0.2466176501563484,-0.5011993581044978,0.6513965373004809,2.4055364597094098,0.26598372330186315,-0.3895362103869472,0.19426835307721058,-0.9913052900089359,4.065384129409212,0.6111290855028899,-0.8157478987819842,0.5985059327193272,-1.4939894996658822,-8.753525427978133,-0.9609810108986228,1.8380300559155172,-2.2967511591397427,-1.9393094948794514,-2.09554797312606,1.6630805692120263
3.8000000000000003,1.0214547101733842,-0.3489979692361257,-0.08684159617462084,0.7003667169653306,2.3151982976731276,0.3146191236764223,-0.5300531528073317,-0.7147426295940159,-1.0402560896198607,4.207360996866924,0.36230452132310237,-0.9815549288413785,0.36755722701022586,-1.311266890656006,-9.32671960759393,8.053227471904734e-05,0.9735919778913925,-2.65456820687387,-1.3727021254303975,-2.493661644800988,1.9679429856080977
3.9000000000000004,0.9031584155414781,-0.45132944216242665,0.33711853175994244,0.722925388000275,2.2111283647640594,0.33847952785812363,-0.6510087557147365,-1.6504510978281801,-0.9893737540616295,4.254769560633757,0.08557598756882605,-1.0904771236093966,0.10622982889095962,-1.1051187515738707,-9.282691703050016,1.0182333575130462,-0.05028446862316649,-2.851952244963377,-0.8116877490601739,-2.6986031610474237,2.13161549626576
4.0,0.6925563314314933,-0.543521206431675,0.7604644404979355,0.7171082116353594,2.0988879894085213,0.335531439878768,-0.7507619788889733,-2.5504612610306396,-0.8383143701225457,4.192858284009145,-0.20234569130599409,-1.1460306013915718,-0.16507143765716492,-0.8894897635658039,-8.61559466161145,1.9852404754955866,-1.2069864911451238,-2.8775347623069587,-0.3145488568636501,-2.691361700454037,2.1592108145007245
4.1000000000000005,0.3962864676288529,-0.615993760854167,1.1716649160009538,0.6826587781629074,1.9834064022328814,0.3058488756187579,-0.8290250406531048,-3.354066916953638,-0.5976469281366104,4.010357723106525,-0.48421397045240583,-1.1572085194616135,-0.42488671669518296,-0.677350494543987,-7.3648167361178665,2.7930008343257198,-2.4536337300527666,-2.7320046646838247,0.06837910708476991,-2.4700358739262955,2.0648266053544644
4.2,0.026788519649437806,-0.6607503342313769,1.5583014714130377,0.62102192453641,1.868481593407421,0.2516320442614793,-0.8867240369417829,-4.006641190672452,-0.2882627218747764,3.7010345420441304,-0.7434475608635108,-1.137425886782831,-0.6524441745077245,-0.4798898024754924,-5.611729790041561,3.3450592543565807,-3.7328124741134783,-2.427862135106019,0.2997373156212437,-2.0502300069393478,1.8696413170431851
4.3,-0.39850440826113254,-0.6723324467247226,1.9076396824272164,0.5352196701793286,1.7564098446902583,0.17705220988825293,-0.925789091387293,-4.463534909291016,0.06033719405079285,3.2649900942800585,-0.9652625071998598,-1.1030230129674887,-0.8293686690011659,-0.3059198172081226,-3.4731882968097527,3.5673368987671497,-4.975926518216825,-1.9882987248169939,0.3588699929905401,-1.463972164123646,1.5996044931717615
4.4,-0.8583266666715519,-0.6485533191867113,2.207311179713978,0.4296208830864392,1.6477809034931454,0.08793348923905961,-0.9488969381631356,-4.693185286424047,0.4127403665934287,2.7095517089012446,-1.1376526568774086,-1.0714768964215795,-0.9412109548520893,-0.16152248878859302,-1.0923516145961711,3.4169363554390104,-6.107941926529239,-1.4453075761854246,0.2438929593474235,-0.7572301113921689,1.2829545629791568
4.5,-1.3290023911512447,-0.5909219024679706,2.4460591619137864,0.3096234388917071,1.5414593247248738,-0.00870374047205593,-0.9591905656013523,-4.6792050062112605,0.7310636494110494,2.049634747097175,-1.2521491782331138,-1.0594973425537897,-0.978666195652275,-0.049943260245053855,1.3723852118824982,2.8880392781749284,-7.053153921416192,-0.8371851635931529,-0.02808649457173229,0.013775830474344164,0.9477959046522453
4.6000000000000005,-1.7860193833404356,-0.5046991475498896,2.6144901701044256,0.18127368439721034,1.4347541708362113,-0.10520120766293241,-0.9599999751745043,-4.421308071212744,0.9788072484672927,1.30749687810993,-1.3043082118098723,-1.0811947104692385,-0.9383759427395183,0.028284777428631197,3.759424780550506,2.0141839578711114,-7.741486346332764,-0.20562898290225745,-0.42260844131439584,0.7871578293688687,0.6199439805318058
4.7,-2.2056350364005457,-0.39856404494407244,2.705769601025833,0.05085203623105351,1.3237608239346645,-0.193877358560537,-0.9545854644551384,-3.9350252442377074,1.1247388017486406,0.5118590903194041,-1.293897613223974,-1.1464981200635649,-0.8232425233228919,0.07502183339963989,5.915976953148752,0.8665602193614115,-8.114760041560451,0.40733884690757305,-0.8911881449814507,1.5004580642937557,0.32120590852568887
4.800000000000001,-2.5663950146675667,-0.2839064561226827,2.716198765750474,-0.07554471923952626,1.2038419089782282,-0.26764760206759197,-0.9459205342727288,-3.2502601677347087,1.1464075393180257,-0.30357412138669804,-1.2247772284586105,-1.2599776917672698,-0.6422259673679458,0.09405713484691297,7.709081632085205,-0.45164404122750845,-8.13234440843317,0.9623855956950397,-1.376001848708634,2.095826418384676,0.06820898150725263
4.9,-2.8504551770444286,-0.1738029044577898,2.645617440630114,-0.1923944720841927,1.0702008541822234,-0.3205987799850174,-0.9365260928705552,-2.408828903032882,1.0329123378025094,-1.1021055886775175,-1.1044903232392775,-1.4201845765685182,-0.4096376192847642,0.09055725873733095,9.034787471290688,-1.8144057766227886,-7.775639912959635,1.4255954596883262,-1.8154720297363973,2.5248367781251426,-0.12817249463942362
5.0,-3.044615526901331,-0.08176627662509017,2.497587474994892,-0.29508706837561055,0.9184926884497475,-0.34847004463470127,-0.9283616993145256,-1.4612030728342227,0.7866103859784295,-1.8464062289304672,-0.943604849931911,-1.6195721822249645,-0.14398758612662807,0.07048679520146589,9.824805350565486,-3.0847288936525716,-7.050926477733499,1.7707161270842677,-2.150211977786433,2.752529721310168,-0.2628045143232545
5.1000000000000005,-3.1410000317491336,-0.020387126169399528,2.27932924913237,-0.3801854835437506,0.7454131062617644,-0.3490000072370515,-0.9227737777925095,-0.46273380809672005,0.42354993405444863,-2.501064478538946,-0.7548606003360645,-1.8450061012234529,0.13351859605398606,0.040056882748126466,10.05018460720319,-4.128095565800789,-5.990246600443316,1.9807736130042155,-2.3287610254657185,2.7603348510248127,-0.3357644752993032
5.2,-3.1373457099139936,1.2362687540345974e-09,2.001402287389581,-0.4455948222035407,0.5492089015957432,-0.32211114366690474,-0.9204956108288902,0.5303339785901283,-0.02746763047191081,-3.0351182458171726,-0.5521907440281564,-2.078814257308009,0.40070859463613323,0.005247779906132344,9.721820982681077,-4.8262008227074995,-4.650160970260979,2.0489583877614366,-2.3125684050016453,2.5476219319493754,-0.35141168722856386
